date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:14:55	16873/16873	---M-Z	200	added ('OK')	application/javascript	etag:W/%22606783a9-41e9%22	https://buttons.github.io/buttons.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/buttons.github.io/buttons.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:55	172812/172812	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-2a30c%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/chartjs.min.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/chartjs.min.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:56	14423/14423	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-3857%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/bootstrap-notify.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/bootstrap-notify.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:56	6933/6933	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-1b15%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/now-ui-dashboard.min.js?v=1.5.0	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/now-ui-dashboard.minaa26.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:56	46266/46266	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2bea-b4ba%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/demo/demo.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/demo/demo.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:56	25403/25403	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2bea-633b%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/demo/jquery.sharrre.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/demo/jquery.sharrre.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:57	93453/93453	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2006%20Apr%202021%2001:14:57%20GMT	http://connect.facebook.net/en_US/fbevents.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/connect.facebook.net/en_US/fbevents.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:58	0/0	---M--	451	error ('Unknown%20error')	text/html	date:Tue,%2006%20Apr%202021%2001:14:58%20GMT	https://cdn.rtlcss.com/bootstrap/v4.0.0/css/bootstrap.min.css	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/cdn.rtlcss.com/bootstrap/v4.0.0/css/bootstrap.min.48.delayed	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/rtl.html)
09:14:59	832794/832794	---M--	200	added ('OK')	image/jpeg	etag:%225e3c2beb-cb51a%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg15.jpg	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg15.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/pricing.html)
09:14:59	86218/86218	---M--	200	added ('OK')	image/jpeg	etag:%225e3c2beb-150ca%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img//emilyz.jpg	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/emilyz.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/rtl.html)
09:14:59	76654/76654	---M--	200	added ('OK')	image/jpeg	etag:%225e3c2beb-12b6e%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img//mike.jpg	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/mike.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/rtl.html)
09:14:59	0/0	---M--	451	error ('Unknown%20error')	text/html	date:Tue,%2006%20Apr%202021%2001:14:59%20GMT	https://cdn.rtlcss.com/bootstrap/v4.0.0/js/bootstrap.min.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/cdn.rtlcss.com/bootstrap/v4.0.0/js/bootstrap.min.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/rtl.html)
09:15:00	1084833/1084833	---M--	200	added ('OK')	image/jpeg	etag:%225e3c2bea-108da1%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg13.jpg	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg13.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/invoice.html)
09:15:01	8172/8172	---M--	200	added ('OK')	image/png	etag:%225e3c2beb-1fec%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/now-logo.png	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/now-logo.png	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/login.html)
09:15:01	1121324/1121324	---M--	200	added ('OK')	image/jpeg	etag:%225e3c2beb-111c2c%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg14.jpg	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg14.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/login.html)
09:15:02	213199/213199	---M--	200	added ('OK')	image/jpeg	etag:%225e3c2beb-340cf%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg5.jpg	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg5.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/user.html)
09:15:02	1744779/1744779	---M--	200	added ('OK')	image/jpeg	etag:%225e3c2beb-1a9f8b%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg16.jpg	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg16.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/pages/register.html)
09:15:02	238050/238050	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e2d-3a1e2%22	https://cdnjs.cloudflare.com/ajax/libs/core-js/2.4.1/core.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/cdnjs.cloudflare.com/ajax/libs/core-js/2.4.1/core.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/components/sweet-alert.html)
09:15:03	479682/479682	---M--	200	added ('OK')	image/jpeg	etag:%225e3c2bea-751c2%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg1.jpg	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg1.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/components/notifications.html)
09:15:04	344051/344051	---M--	200	added ('OK')	image/jpeg	etag:%225e3c2beb-53ff3%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg3.jpg	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/bg3.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/components/notifications.html)
09:15:04	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%226061d828-4d7%22	https://demos.creative-tim.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/forms/regular.html)
09:15:04	44534/44534	---M--	200	added ('OK')	image/jpeg	etag:%225e3c2beb-adf6%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/image_placeholder.jpg	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/image_placeholder.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/forms/extended.html)
09:15:05	17460/17460	---M--	200	added ('OK')	image/jpeg	etag:%225e3c2beb-4434%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/placeholder.jpg	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/placeholder.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/forms/extended.html)
09:15:05	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Apr%202021%2001:15:05%20GMT	https://demos.creative-tim.com/now-ui-dashboard-pro/examples/forms/true	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/examples/forms/true	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/forms/validation.html)
09:15:05	2864/2864	---M--	200	added ('OK')	image/png	etag:%225e3c2beb-b30%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/default-avatar.png	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/default-avatar.png	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/forms/wizard.html)
09:15:06	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Apr%202021%2001:15:06%20GMT	https://demos.creative-tim.com/now-ui-dashboard-pro/examples/POST	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/examples/POST	(from http://connect.facebook.net/en_US/fbevents.js)
